sma_fast,sma_slow,rsi_lower,rsi_upper,momentum_threshold,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate,profit_factor,num_trades,avg_trade_pnl,final_capital,timeframe
15,50,30,65,5e-05,0.8495000000000801,0.9619615988603102,-3.1230848185591333,0.38636363636363635,1.2735123550176661,132,3.287121212121365,20169.900000000016,5min
15,50,30,65,0.0001,-1.520499999999829,-1.6047909201082782,-3.573510580521029,0.3984375,0.9731329944702191,128,-0.3757812499997335,19695.900000000034,5min
15,50,30,70,0.0,-2.6724999999998,-2.871778036408131,-3.8121360284616164,0.3509933774834437,0.8888091822094913,151,-1.5397350993374093,19465.50000000004,5min
15,50,30,70,5e-05,-1.4054999999998472,-1.4862018300888828,-3.658597181642894,0.3401360544217687,1.0065729134821377,147,0.08775510204111044,19718.90000000003,5min
15,50,30,70,0.0001,-3.7754999999997563,-4.042746634234863,-5.166159839405182,0.34965034965034963,0.7834756519732501,143,-3.28041958041918,19244.90000000005,5min
15,50,30,75,0.0,-2.910499999999738,-3.1293728672460777,-4.101071701711072,0.3375796178343949,0.8756781822397639,157,-1.7076433121015504,19417.900000000052,5min
15,50,30,75,5e-05,-1.6434999999997855,-1.743608775395397,-3.7648612945838043,0.32679738562091504,0.9888072580247759,153,-0.14836601307157843,19671.300000000043,5min
15,50,30,75,0.0001,-4.013499999999713,-4.29779106266935,-5.454355836751537,0.33557046979865773,0.7738799283154351,149,-3.3872483221472325,19197.300000000057,5min
15,50,35,65,0.0,0.08850000000009459,0.13588958786274116,-2.962055206013791,0.4065040650406504,1.1666772011883102,123,2.143902439024568,20017.70000000002,5min
15,50,35,65,5e-05,1.5165000000000692,1.6874153042205462,-2.722938741350721,0.3949579831932773,1.3765303283250057,119,4.5487394957984915,20303.300000000014,5min
15,50,35,65,0.0001,-0.8534999999998399,-0.884122525560752,-3.1533483777441993,0.40869565217391307,1.0361254949741308,115,0.515652173913344,19829.300000000032,5min
15,50,35,70,0.0,-1.9994999999999346,-2.1366680843017622,-3.6618444846293965,0.35507246376811596,0.9345759847924927,138,-0.8978260869563478,19600.100000000013,5min
15,50,35,70,5e-05,-0.5714999999999599,-0.5804841352945379,-3.4233849333307855,0.34328358208955223,1.0878637169153516,134,1.147014925373303,19885.700000000008,5min
15,50,35,70,0.0001,-2.941499999999869,-3.1389982175840485,-4.690201299604584,0.35384615384615387,0.8319168543928073,130,-2.5253846153843336,19411.700000000026,5min
15,50,35,75,0.0,-2.346499999999887,-2.514349650345073,-3.7680857191090897,0.3402777777777778,0.9084851849982466,144,-1.2590277777775798,19530.700000000023,5min
15,50,35,75,5e-05,-0.9184999999999126,-0.956989464405103,-3.5297564075828882,0.32857142857142857,1.0524338451486595,140,0.6878571428573378,19816.300000000017,5min
15,50,35,75,0.0001,-3.28849999999984,-3.5140080680112007,-4.943347136572601,0.3382352941176471,0.8109777015437563,136,-2.836029411764403,19342.300000000032,5min
15,60,25,65,0.0,-2.481999999999844,-2.6916955737483654,-3.4895689006769306,0.34532374100719426,0.8894569013514397,139,-1.5712230215824174,19503.60000000003,5min
15,60,25,65,5e-05,-2.4649999999998724,-2.67309328152784,-3.4889819020195714,0.3357664233576642,0.8891532115199856,137,-1.5985401459851063,19507.000000000025,5min
15,60,25,65,0.0001,-1.598999999999851,-1.7212426766039786,-3.1543022614451486,0.366412213740458,0.9691024750093762,131,-0.4412213740454888,19680.20000000003,5min
